CUSTOMER_ID,EMAIL_ID,FIRST_NAME,LAST_NAME,OCCUPATION,AGE,AGE_CATEGORY,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE
4386,rfowler@example.com,Joshua,Wilson,Blue-Collar,29,20-29,23,2301.63,100.07,91.83,3.99,03-05-2020,22-10-2021,23.35,3,5,7,1,2,4,0,4,549.55,587.96,73.99,221.98,451.18,0,416.97,3,5,6,9,224.97,498.97,718.96,858.73,0,9,4,10,0,966.53,559.17,775.93
4389,chandlerchristopher@example.com,James,Hernandez,Doctor,23,20-29,21,2298.68,109.46,82.73,3.94,17-02-2014,11-08-2021,130.1,75,4,2,3,1,3,2,6,423.7,198.94,394.97,94.99,194.97,206.98,784.13,4,6,9,2,334.92,617.1,1225.96,120.7,0,15,5,1,0,1837.82,410.87,49.99
4395,cathy67@example.com,Stanley,Taylor,Lawyer,42,40-49,20,2293.65,114.68,79.65,3.98,28-03-2015,25-06-2021,114.05,122,2,2,2,1,3,3,7,129.94,422.99,103.95,110,203.98,256.94,1065.85,4,4,3,9,547.89,419.93,614.93,710.9,1,6,7,6,279.99,726.87,788.92,497.87
4401,jessicastone@example.org,Jason,Donaldson,Student,20,20-29,19,2291.27,120.59,74.87,3.94,24-05-2020,01-08-2021,22.84,85,0,0,2,4,6,4,3,0,0,227.48,475.37,692.97,592.47,302.98,4,2,2,11,369.98,186.88,265.98,1468.43,3,8,4,4,285.98,1087.45,473.87,443.97
4402,afriedman@example.com,Mark,Skinner,Clerical,36,30-39,15,2290.81,152.72,38.81,2.59,27-12-2014,27-09-2021,164.4,28,2,0,1,6,5,1,0,299.99,0,75.99,954.93,840.9,119,0,2,1,3,9,219.9,99.95,429.98,1540.98,5,3,1,6,544.88,471,75.99,1198.94
4406,henrystephanie@example.com,Richard,Barton,Lawyer,23,20-29,31,2288.78,73.83,72.88,2.35,30-09-2019,19-09-2021,23.23,36,2,2,4,9,7,3,4,191,75.19,267.17,793.45,457.49,231.48,273,5,4,14,8,407.37,251.17,1013.66,616.58,3,11,9,8,271.18,886.07,601.86,529.67
4410,alexanderchristine@example.com,Wendy,Dennis,Student,24,20-29,26,2287.82,87.99,76.87,2.96,23-09-2016,23-10-2021,71.38,2,0,5,3,5,2,7,4,0,380.97,285.49,533.96,86.09,728.24,273.07,4,7,9,6,286.48,527.57,812.32,661.45,6,7,11,2,392.58,733.93,947.82,213.49
4411,lukebrown@example.com,Jacob,Sims,Student,19,19 & below,27,2287.42,84.72,117.72,4.36,20-12-2015,26-06-2021,74.63,121,5,3,2,1,6,8,2,320.95,354.67,186.98,58.99,499.95,682.94,182.94,3,6,10,8,155.97,604.94,1041.57,484.94,7,11,6,3,598.63,730.92,672.9,284.97
4412,pmccarthy@example.org,George,Dixon,Professional,33,30-39,28,2286.77,81.67,97.82,3.49,20-04-2020,29-09-2021,18.82,26,2,4,8,4,8,1,1,87.99,407.02,829.25,172.78,604.9,87.74,97.09,5,7,8,8,233.57,692.05,783.7,577.45,4,12,11,1,173.29,908.48,1146.01,58.99
4414,xgrimes@example.com,Jonathan,Gomez,Home Maker,33,30-39,18,2285.8,126.99,89.8,4.99,23-01-2015,10-08-2021,132.83,76,3,3,4,2,3,0,3,342.93,296.97,565.97,240.98,463.98,0,374.97,6,5,3,4,830.95,476.91,630.98,346.96,0,6,10,2,0,953.96,1216.86,114.98
4416,cbaldwin@example.net,Russell,Nelson,Doctor,23,20-29,23,2284.78,99.34,91.83,3.99,28-06-2019,04-09-2021,34.74,51,5,3,4,3,2,6,0,305.98,380.48,291.57,224.97,129.98,951.8,0,2,8,3,10,302.08,694.04,138.98,1149.68,0,5,8,10,0,470.07,1019.19,795.52
4417,jonathan36@example.org,Laura,Washington,Blue-Collar,36,30-39,25,2282.97,91.32,97.82,3.91,12-06-2019,25-09-2021,33.44,30,5,5,4,2,4,2,3,452.48,424.55,279.72,131.49,531.22,226.14,237.37,5,4,3,13,438.25,285.97,419.68,1139.07,1,6,11,7,56.19,659.61,1062.18,504.99
4428,angela85@example.net,Kayla,Klein,Blue-Collar,19,19 & below,20,2277.34,113.87,81.84,4.09,07-09-2019,24-10-2021,38.9,1,4,0,2,5,3,2,4,322.47,0,209.98,607.96,177.99,407.98,550.96,9,4,1,6,1081.43,596.96,39.99,558.96,0,2,6,12,0,126.49,609.96,1540.89
4433,ngalvan@example.com,Diane,Burch,Clerical,27,20-29,26,2275.19,87.51,116.79,4.49,23-07-2020,02-10-2021,16.77,23,3,3,3,3,8,3,3,295.97,147.18,333.97,274.98,680.14,267.98,274.97,7,9,9,1,627.94,719.34,873.92,53.99,3,9,9,5,218.87,706.23,939.93,410.16
4434,fbrock@example.net,Matthew,Barnett,Home Maker,40,40-49,26,2275.09,87.5,108.79,4.18,27-01-2020,24-09-2021,23.31,31,4,2,1,7,4,6,2,512.17,173.18,77.99,421.85,449.98,545.94,93.98,6,4,4,12,602.15,400.96,308.07,963.91,1,9,13,3,77.99,881.32,1059.41,256.37
4435,parkersamantha@example.com,Julie,Jones,Clerical,45,40-49,16,2274.96,142.19,75.86,4.74,10-10-2018,22-06-2021,61.63,125,1,4,4,2,3,0,2,139.99,442.47,774.06,212.99,402.97,0,302.48,1,5,5,5,164.99,566.95,607.56,935.46,0,5,7,4,0,780.45,956.04,538.47
4437,petersontiffany@example.org,Michael,Nunez,Professional,31,30-39,23,2274.44,98.89,85.84,3.73,17-04-2020,17-10-2021,23.83,8,2,5,2,7,2,2,3,297.73,317.32,161.48,921.1,171.48,122.44,282.89,2,3,12,6,181.98,257.27,1106.02,729.17,6,2,9,6,776.92,100.99,821.52,575.01
4441,elizabethmendez@example.com,Amy,Fleming,Blue-Collar,31,30-39,40,2274.19,56.85,153.54,3.84,27-05-2020,24-10-2021,12.88,1,1,8,4,4,10,8,5,43.49,429.92,252.96,100.82,488.94,716.09,241.97,12,5,16,7,660.91,243.45,1018.89,350.94,0,16,6,18,0,921.22,356.95,996.02
4447,charlesnelson@example.com,Robert,West,Home Maker,22,20-29,24,2270.29,94.6,110.79,4.62,20-05-2018,01-09-2021,50,54,0,3,4,3,4,4,6,0,137.98,317.96,422.98,372.46,552.47,466.44,3,6,5,10,189.97,821.95,525.96,732.41,0,6,16,2,0,488.95,1649.36,131.98
4450,srodriguez@example.net,Elizabeth,Porter,Clerical,43,40-49,15,2269.57,151.3,72.87,4.86,28-12-2018,05-06-2021,59.33,142,1,1,0,1,9,3,0,165.99,85.99,0,123.99,1454.62,438.98,0,5,4,0,6,1046.96,516.17,0,706.44,0,2,11,2,0,345.98,1678.6,244.99
4452,wendy03@example.com,Elizabeth,Booth,Student,24,20-29,23,2269.26,98.66,71.86,3.12,17-07-2019,11-10-2021,35.52,14,4,4,5,4,0,2,4,494.63,531.17,398.92,228.08,0,252.98,363.48,4,7,7,5,389.68,912.62,539.41,427.55,6,4,10,3,522.23,421.16,939.69,386.18
4453,mcdonaldjacob@example.net,James,White,Blue-Collar,22,20-29,17,2268.59,133.45,5.99,0.35,03-06-2014,13-10-2021,158.18,12,1,3,5,1,3,4,0,199,334.99,468,156.6,665,445,0,2,6,6,3,164,877,716.6,510.99,0,7,7,3,0,1018,971.59,279
4455,ustein@example.net,Hannah,Mann,Doctor,21,20-29,15,2268.17,151.21,72.87,4.86,28-05-2020,01-10-2021,32.73,24,0,2,1,2,6,2,2,0,555.98,302,250.98,733.25,234.98,190.98,1,4,5,5,185.3,807.97,568.95,705.95,1,3,8,3,205.99,447.98,1250.92,363.28
4458,andersonjoshua@example.net,Lori,Hughes,Professional,31,30-39,27,2267.37,83.98,74.37,2.75,13-11-2020,11-10-2021,12.3,14,1,6,3,0,3,6,8,229.09,247.38,676.68,0,291.37,257.08,565.77,4,4,2,17,203.39,549.27,118.09,1396.62,3,6,10,8,143.99,557.27,1129.34,436.77
4461,olsonmichelle@example.org,Jeffrey,Carlson,Clerical,50,50 and above,22,2266.02,103,104.82,4.76,22-06-2018,28-06-2021,50.09,119,5,6,1,3,6,0,1,733.96,622.06,90.49,316.08,458.44,0,44.99,4,5,7,6,728.97,621.96,388.54,526.55,0,4,11,7,0,550.47,1137.5,578.05
4463,erikapetersen@example.com,Angela,Thompson,Lawyer,35,30-39,28,2264.69,80.88,113.79,4.06,18-12-2017,25-07-2021,46.96,92,4,8,1,4,2,4,5,319.98,718.94,45.99,221.98,149.99,387.96,419.85,9,6,7,6,500.93,539.36,747.95,476.45,0,12,8,8,0,712.93,919.42,632.34
4467,ethan70@example.com,Ronald,Mills,Clerical,35,30-39,16,2262.11,141.38,74.86,4.68,26-10-2018,29-07-2021,62.94,88,0,0,2,5,3,4,2,0,0,498.99,494.7,444.97,707.72,115.73,1,1,5,9,60.99,84.99,875.7,1240.43,1,4,5,6,78.99,421.22,1114.21,647.69
4476,mooreryan@example.com,Victor,Perez,Blue-Collar,27,20-29,23,2259.8,98.25,105.8,4.6,07-01-2020,11-10-2021,27.96,14,8,2,4,2,4,1,2,911.93,292.98,459.96,154.98,225.97,33.99,179.99,2,6,10,5,162.98,549.95,951.91,594.96,0,9,13,1,0,817.92,1391.89,49.99
4481,kyle80@example.com,Lisa,Ross,Blue-Collar,38,30-39,19,2257.33,118.81,96.83,5.1,09-10-2018,28-07-2021,53.84,89,1,4,2,5,1,2,4,39.99,621.46,428.99,469.95,70.99,61.18,564.77,5,3,5,6,523.45,713.98,449.75,570.15,0,3,12,4,0,518.78,1089.58,648.97
4485,zwest@example.net,David,Thompson,Professional,48,40-49,17,2255.07,132.65,71.87,4.23,06-12-2020,01-06-2021,10.41,146,7,1,0,0,2,3,4,818.17,166.99,0,0,223.98,461.97,583.96,5,3,6,3,781.16,486.97,627.97,358.97,2,2,2,11,320.98,218.98,299.98,1415.13
4489,xallen@example.net,Beth,Tucker,Professional,21,20-29,11,2251.16,204.65,24.96,2.27,12-12-2014,26-05-2021,214.27,152,1,2,2,2,1,3,0,190.99,485,345.18,371,0,858.99,0,4,3,2,2,973.98,430.99,603,243.19,0,0,6,5,0,0,1191.19,1059.97
4490,jfitzpatrick@example.net,Chloe,Fox,Clerical,20,20-29,31,2250.5,72.6,102.8,3.32,23-04-2020,30-07-2021,14.94,87,2,3,0,4,9,7,6,140,136.98,0,210.96,1037.15,360.36,365.05,4,2,11,14,192.99,105.98,541.21,1410.32,2,10,12,7,68.99,466.35,718.19,996.97
4491,rickyfigueroa@example.com,Patricia,Hernandez,Home Maker,23,20-29,30,2249.64,74.99,138.74,4.62,13-06-2019,19-10-2021,28.63,6,3,5,5,7,3,5,2,172.08,440.98,313.05,527.23,258.47,393.65,144.18,5,8,9,8,326.95,587.44,740.63,594.62,2,6,13,9,191.98,441.14,852.99,763.53
4493,lovealicia@example.org,Joshua,Fuller,Blue-Collar,46,40-49,19,2248.69,118.35,68.89,3.63,24-05-2014,07-04-2021,132.11,201,2,0,4,0,5,6,2,290,0,332.57,0,345.97,1093.07,187.08,4,6,3,6,379.17,648.45,709.99,511.08,0,4,9,6,0,264.96,1227.15,756.58
4497,campbelljesse@example.net,Randall,Clark,Professional,36,30-39,21,2247.82,107.04,101.82,4.85,13-04-2018,29-07-2021,57.29,88,2,4,6,3,4,1,1,261.98,396.96,647.95,319.98,440.97,73.99,105.99,4,5,3,9,334.96,628.96,172.97,1110.93,1,5,13,2,73.99,421.96,1506.89,244.98
4500,melissasmith@example.org,Deanna,Lewis,Blue-Collar,24,20-29,17,2246.06,132.12,80.86,4.76,30-12-2016,22-10-2021,103.35,3,0,1,4,6,4,2,0,0,155.99,1032.47,433.06,423.56,200.98,0,2,5,3,7,202.48,959.07,289.97,794.54,0,14,2,1,0,1918.59,171.48,155.99
4502,shawnwhite@example.org,Gabriel,Crawford,Blue-Collar,46,40-49,8,2245.18,280.65,14.98,1.87,12-03-2015,14-07-2021,289.5,103,0,2,2,3,0,0,1,0,879.69,494.49,800,0,0,71,0,3,3,2,0,227.99,1618.69,398.5,0,4,2,2,0,1541.49,316.19,387.5
4503,ugonzalez@example.org,Debra,Taylor,Doctor,31,30-39,22,2244.81,102.04,103.81,4.72,03-02-2020,06-10-2021,27.77,19,8,2,5,3,0,0,4,860.92,186.98,634.95,252.99,0,0,308.97,6,9,3,4,700.94,946.92,273.97,322.98,10,2,5,5,866.92,299.98,449.96,627.95
4514,pnewman@example.com,Emily,Cruz,Student,19,19 & below,19,2238.56,117.82,95.81,5.04,20-03-2017,07-08-2021,84.26,79,1,4,2,3,1,5,3,89.99,542.71,199.98,298.97,123.99,696.95,285.97,9,1,5,4,999.41,90.49,579.2,569.46,0,2,12,5,0,214.48,1536.13,487.95
4523,pamela74@example.net,Mark,Ruiz,Lawyer,41,40-49,21,2235.5,106.45,110.8,5.28,20-09-2017,31-07-2021,67.14,86,4,1,7,1,3,3,2,427.46,177.99,775.93,105.99,260.98,311.97,175.18,2,3,6,10,85.98,273.97,677.14,1198.41,0,8,10,3,0,935.43,831.9,468.17
4526,allisondawn@example.org,Timothy,Ward,Lawyer,27,20-29,25,2234.03,89.36,89.84,3.59,10-05-2020,24-10-2021,21.28,1,5,5,3,3,1,1,7,403.8,578.96,271.89,296.12,155.99,72.99,454.28,5,8,7,5,370.08,723.4,613.39,527.16,1,5,8,11,72.99,525.95,927.75,707.34
4528,willie96@example.net,Richard,Bishop,Professional,34,30-39,18,2233.56,124.09,91.86,5.1,26-11-2016,04-08-2021,95.11,82,2,3,5,3,4,1,0,109.99,416.97,730.16,190.97,616.47,169,0,7,3,3,5,946.64,436.47,392.98,457.47,0,4,9,5,0,282.47,1274.63,676.46
4534,samanthadawson@example.net,Amy,Morton,Professional,38,30-39,24,2230.41,92.93,105.81,4.41,11-09-2019,28-09-2021,31.17,27,5,5,2,3,2,6,1,458.67,433.95,296.09,364.57,179.98,427.36,69.79,9,7,0,8,749.64,541.45,0,939.32,1,9,14,0,113.89,1034.12,1082.4,0
4538,taylorescobar@example.com,Rebecca,Duran,Professional,24,20-29,20,2228.87,111.44,72.87,3.64,24-06-2020,05-10-2021,23.4,20,1,8,2,0,6,2,1,155.99,809.94,302.98,0,583.99,275.98,99.99,8,3,4,5,591.97,483.98,468.96,683.96,0,5,12,3,0,425.96,1446.93,355.98
4542,ballardchristina@example.com,Paula,Wright,Lawyer,26,20-29,19,2227.37,117.23,97.82,5.15,30-12-2019,19-10-2021,34.68,6,2,5,1,3,1,1,6,196.98,345.95,96.99,479.72,93.19,315,699.54,2,6,5,6,225.98,480.09,514.15,1007.15,0,5,9,5,0,661.16,1053.66,512.55
4544,heatherpowell@example.org,Lori,Sanders,Student,19,19 & below,22,2225.57,101.16,98.82,4.49,10-06-2020,20-09-2021,21.23,35,3,8,4,2,0,2,3,311.73,871.92,541.47,142.48,0,175.98,181.99,4,4,6,8,361.96,425.47,673.7,764.44,2,4,9,7,181.98,503.97,754.68,784.94
4546,garrettbrandon@example.org,Daniel,Patterson,Home Maker,43,40-49,24,2225.07,92.71,86.82,3.62,13-12-2015,18-05-2021,82.63,160,1,3,3,3,7,3,4,83.99,226.18,176.48,350.98,745.24,277.97,364.23,3,5,11,5,237.98,594.22,877.62,515.25,2,7,13,2,120.19,541.22,1384.68,178.98
4547,ucurtis@example.net,Carrie,Brown,Professional,29,20-29,24,2224.84,92.7,87.84,3.66,20-04-2021,01-10-2021,6.83,24,3,4,2,1,4,3,7,196.18,361.27,84.99,82.59,482.67,316.78,700.36,9,5,4,6,744.64,395.87,318.17,766.16,2,8,6,8,228.19,861.94,602.06,532.65
4551,davilaandrea@example.com,Jason,Ward,Blue-Collar,18,19 & below,23,2223.1,96.66,105.8,4.6,07-05-2020,06-08-2021,19.83,80,6,2,3,2,4,3,3,563.96,190.08,431.97,116.99,322.06,247.07,350.97,3,9,3,8,269.97,935.02,253.08,765.03,1,8,11,3,99.99,769.93,1154.11,199.07
4552,rachelsingleton@example.com,John,Whitehead,Blue-Collar,24,20-29,26,2222.74,85.49,140.74,5.41,01-07-2018,12-05-2021,40.23,166,3,3,5,5,2,4,4,195.97,212.97,470.95,441.95,210.98,424.96,264.96,4,4,8,10,338.96,350.96,588.92,943.9,4,4,10,8,257.96,334.96,797.9,831.92
4556,smithdavid@example.com,Jeffrey,Reyes,Professional,26,20-29,27,2221.87,82.29,80.47,2.98,18-10-2017,01-10-2021,53.48,24,6,5,6,5,5,0,0,481.97,280.98,456.07,654.46,348.39,0,0,4,7,11,5,485.09,439.46,835.36,461.96,0,21,5,1,0,1858.99,336.88,26
4558,rileychristine@example.org,Joshua,Hamilton,Professional,42,40-49,27,2220.33,82.23,55.83,2.07,29-11-2014,01-08-2021,90.26,85,1,3,3,2,0,5,13,50,136.3,257.48,164,0,701.95,910.6,2,10,7,8,198.98,724.18,597.78,699.39,0,7,14,6,0,518.18,1209.41,492.74
4563,uking@example.org,Ronald,Gonzalez,Blue-Collar,45,40-49,24,2217.64,92.4,84.84,3.54,01-01-2019,28-06-2021,37.88,119,6,1,4,2,4,2,5,620.56,83.99,321.16,242.98,247.98,159.99,540.98,9,1,10,4,968.96,108.19,945.52,194.97,0,4,7,13,0,407.17,621.56,1188.91
4564,asmith@example.com,Eric,Farmer,Professional,45,40-49,17,2217.35,130.43,83.85,4.93,15-01-2020,23-06-2021,30.88,124,2,1,6,4,1,0,3,321.38,144.99,845.04,288.97,39.99,0,576.98,1,8,7,1,158.09,1137.32,716.94,205,0,10,4,3,0,1215.61,494.76,506.98
4572,buchanankaren@example.org,Frederick,Guzman,Student,18,19 & below,21,2212.93,105.38,103.83,4.94,25-12-2018,28-08-2021,46.52,58,5,3,1,3,1,3,5,525.2,297.48,134.99,339.48,45.99,317.08,552.71,2,5,5,9,182.49,607.45,481.56,941.43,4,8,8,1,563.97,670.79,869.68,108.49
4578,rwhite@example.com,Rebecca,Brown,Blue-Collar,37,30-39,21,2210.38,105.26,71.88,3.42,19-11-2018,30-09-2021,49.81,25,4,3,2,4,1,6,1,331.98,365.18,167.98,357.29,200,620.96,166.99,6,3,5,7,765.97,292.97,421.68,729.76,1,9,6,5,90,770.74,927.96,421.68
4583,vbell@example.com,Donald,Cummings,Professional,37,30-39,26,2207.57,84.91,112.77,4.34,05-01-2015,10-08-2021,92.65,76,4,7,4,3,2,4,2,310.17,533.25,512.96,218.97,296.48,221.76,113.98,7,6,2,11,634.14,447.76,201.18,924.49,1,9,11,5,22.99,876.23,919.69,388.66
4585,mccarthymatthew@example.com,Matthew,Norman,Blue-Collar,47,40-49,19,2206.37,116.12,71.87,3.78,21-05-2020,01-07-2021,21.37,116,2,0,2,11,2,1,1,171.98,0,128.99,1473.94,145.98,129.99,155.49,2,3,7,7,109.98,322.97,1006.98,766.44,1,5,8,5,106.99,537.95,1105.97,455.46
4590,thompsonjohn@example.net,Angela,Williams,Blue-Collar,26,20-29,16,2203.19,137.7,90.84,5.68,03-09-2016,11-04-2021,105.06,197,2,2,1,2,1,4,4,183.88,381.48,132.49,235.88,323.74,571.71,374.01,4,4,4,4,445.76,582.71,343.01,831.71,0,0,8,8,0,0,1152.47,1050.72
4596,qclark@example.com,Larry,Alexander,Student,25,20-29,14,2201.17,157.23,17.97,1.28,04-01-2015,19-06-2021,168.43,128,5,1,3,1,1,2,1,456.39,50,1270.59,46,65,213.19,100,3,7,4,0,333,552.39,1315.78,0,4,6,1,3,319.39,1548.78,46,287
4598,georgeshaffer@example.org,Richard,Huff,Clerical,50,50 and above,17,2200.87,129.46,72.87,4.29,29-09-2020,01-05-2021,12.59,177,8,1,0,2,3,3,0,589.76,144.99,0,370.98,742.57,352.57,0,4,2,5,6,579.36,238.58,525.77,857.16,5,1,3,8,645.17,237.99,406.37,911.34
4602,ruth57@example.net,Lisa,Austin,Student,25,20-29,22,2199.71,99.99,103.81,4.72,05-05-2019,07-09-2021,38.91,48,2,6,3,3,6,0,2,226.99,750.15,181.67,377.97,513.95,0,148.98,6,0,6,10,810.94,0,462.15,926.62,2,8,9,3,385.18,727.42,906.13,180.98
4605,ystewart@example.com,Thomas,House,Home Maker,29,20-29,25,2198.66,87.95,140.76,5.63,21-11-2020,21-10-2021,13.36,4,2,1,3,6,5,6,2,205.18,76.09,188.97,641.44,437.35,374.65,274.98,7,7,5,6,624.53,503.24,556.85,514.04,5,10,2,8,385.85,798.76,285.73,728.32
4606,alan60@example.org,Sheila,Cohen,Student,26,20-29,20,2198.47,109.92,72.87,3.64,30-07-2020,04-05-2021,13.9,174,4,2,2,9,1,1,1,158.59,415.98,270.18,700.95,84.19,281.99,286.59,8,4,0,8,1132.15,158.59,0,907.73,9,5,2,4,455.17,514.36,390.18,838.76
4613,michelle18@example.org,Michael,Roth,Clerical,33,30-39,22,2197.45,99.88,77.85,3.54,28-07-2019,15-09-2021,35.45,40,3,4,4,7,1,0,3,338.27,152.59,298.06,841.55,76.99,0,489.99,6,2,5,9,477.36,149.98,492.06,1078.05,0,4,10,8,0,812.97,907.33,477.15
4618,padillachristopher@example.net,Stephen,Thompson,Professional,24,20-29,25,2196.48,87.86,120.78,4.83,31-12-2020,11-10-2021,11.36,14,6,2,3,8,2,4,0,698.35,149.18,220.17,827.44,113.38,187.96,0,5,10,2,8,315.15,1006.72,220.98,653.63,3,15,3,4,222.37,1383.27,284.97,305.87
4621,jason00@example.com,Sarah,Smith,Doctor,22,20-29,17,2194.86,129.11,71.86,4.23,24-12-2020,23-10-2021,17.82,2,1,2,1,3,4,5,1,174.99,156.18,248.99,806.23,236.57,478.91,92.99,8,4,2,3,745.53,539.16,167.74,742.43,0,7,7,3,0,587.5,884.13,723.23
4625,stephanie00@example.com,Nicole,Smith,Manager,42,40-49,17,2192.84,128.99,92.84,5.46,25-10-2018,17-05-2021,55,161,1,2,1,3,4,6,0,218,116.98,78.99,782.97,443.96,551.94,0,2,9,3,3,161.98,781.91,505.98,742.97,3,4,5,5,346.97,531.96,332.95,980.96
4626,rebecca45@example.org,Joseph,Robinson,Lawyer,27,20-29,19,2191.76,115.36,79.86,4.2,15-12-2015,19-10-2021,112.37,6,4,3,2,3,3,1,3,493.98,384.48,155.98,373.97,477.98,78.99,226.38,1,6,6,6,230,437.85,823.95,699.96,1,4,8,6,230,297.38,850.92,813.46
4645,hfloyd@example.net,Teresa,Peterson,Professional,38,30-39,16,2186.71,136.67,51.82,3.24,04-06-2014,11-08-2021,164.06,75,0,2,6,2,1,2,3,0,287.98,531.02,241.44,252.99,323.59,549.69,4,4,1,7,747.99,379.34,107.99,951.39,3,6,5,2,353.18,715.12,836.41,282
4648,tammymcintyre@example.net,Jason,Mckinney,Home Maker,46,40-49,16,2185.66,136.6,73.86,4.62,03-04-2020,25-06-2021,28,122,2,2,3,2,4,1,2,219.98,133.98,225.97,229.18,847.57,318,210.98,3,4,5,4,136.57,377.96,528.95,1142.18,5,2,6,3,1298.17,156.58,435.94,294.97
4649,mlove@example.com,Jessica,Davis,Student,17,19 & below,25,2185.62,87.42,92.82,3.71,20-01-2019,15-08-2021,37.52,71,5,0,2,1,6,6,5,520.17,0,275.99,24.99,276.16,678.95,409.36,4,10,8,3,443.57,975.13,625.94,140.98,0,11,11,3,0,888.12,1026.31,271.19
4650,scottcarrillo@example.com,Michael,Thomas,Home Maker,27,20-29,30,2184.98,72.83,73.88,2.46,25-12-2017,03-10-2021,45.93,22,5,1,3,7,4,7,3,384.97,26,94.09,453.96,176,854.97,194.99,9,9,4,8,533.97,811.96,200.09,638.96,0,9,6,15,0,758.97,393.97,1032.04
4652,butlerpedro@example.com,Cheryl,Simpson,Manager,35,30-39,19,2184.87,114.99,73.87,3.89,13-06-2020,05-08-2021,22,81,0,1,1,5,3,9,0,0,100.99,260.99,675.95,350.99,795.95,0,4,4,10,1,502.96,515.96,1003.96,161.99,0,3,9,7,0,467.97,1160.92,555.98
4654,jglenn@example.com,Emily,Ramirez,Professional,35,30-39,22,2183.87,99.27,75.87,3.45,02-12-2018,15-08-2021,44.86,71,3,3,3,2,5,2,4,336.99,310.98,144.98,159.99,577.98,206.98,445.97,5,6,6,5,342.98,553.95,674.96,611.98,1,5,12,4,56,638.96,1062.92,425.99
4659,peterskeith@example.com,Joseph,Riddle,Home Maker,40,40-49,21,2182.56,103.93,78.86,3.76,01-09-2020,22-09-2021,18.38,33,5,1,5,1,4,3,2,570.76,100.99,622.47,170.99,300.78,181.98,234.59,6,3,8,4,623.36,166.18,994.45,398.57,0,6,9,6,0,765.47,729.34,687.75
4665,qwilliams@example.com,Mario,Fernandez,Doctor,24,20-29,24,2179.26,90.8,76.86,3.2,09-11-2020,15-10-2021,14.17,10,1,1,12,0,3,4,3,216.39,32.99,994.14,0,335.17,482.58,117.99,0,6,8,10,0,727.35,766.35,685.56,2,16,3,3,162.18,1367.73,194.98,454.37
4670,fbarron@example.org,Michael,Lowe,Blue-Collar,35,30-39,21,2178.33,103.73,70.88,3.38,28-10-2014,07-08-2021,117.86,79,5,3,1,4,2,4,2,434.62,128.99,228,592.08,258.48,242.17,293.99,5,4,6,6,413.98,533.99,587.56,642.8,1,3,5,12,139.99,461.48,633.48,943.38
4675,johnsonjon@example.net,Matthew,Ball,Home Maker,40,40-49,19,2176.8,114.57,80.8,4.25,05-08-2015,14-09-2021,117.47,41,2,6,5,2,4,0,0,204.98,734.91,663.97,233.98,338.96,0,0,5,6,3,5,524.96,791.95,394.97,464.92,6,6,3,4,887.97,726.9,201.97,359.96
4684,fgarrison@example.net,Jason,Oliver,Home Maker,36,30-39,18,2170.5,120.58,73.9,4.11,25-08-2017,29-09-2021,83.11,26,2,4,4,2,2,3,1,381.99,438.11,447.06,96.58,164.09,541.48,101.19,3,3,2,10,449.12,523.48,160.98,1036.92,3,6,7,2,359.97,624.05,738.39,448.09
4686,turnermary@example.com,Martin,Smith,Blue-Collar,20,20-29,18,2169.85,120.55,92.85,5.16,01-05-2019,09-06-2021,42.78,138,0,0,6,2,3,3,4,0,0,590.96,130.98,328.97,351.97,766.97,7,5,4,2,1046.94,539.96,374.97,207.98,3,4,10,1,283.97,455.96,1311.93,117.99
4687,lovewilliam@example.com,Ashley,Miller,Professional,19,19 & below,25,2169.17,86.77,77.87,3.11,29-03-2018,21-10-2021,52.08,4,5,5,4,4,3,3,1,361.17,540.97,499.97,186.63,325.93,234.5,20,5,7,6,7,406.98,742.23,441.61,578.35,2,14,8,1,175.5,1203.67,770,20
4692,williamdrake@example.net,Elizabeth,Glenn,Home Maker,35,30-39,16,2167.76,135.49,60.76,3.8,22-12-2014,14-09-2021,153.63,41,1,2,2,2,2,2,5,109,353.99,227.94,315.98,310.98,205.94,643.93,3,3,6,4,317.89,570.98,719.91,558.98,0,1,5,10,0,129,745.96,1292.8
